1.2945052890343383,0.0,0.0,1
1.8247499407627152,-0.005956995553348371,2.5648719696926423e-17,1
2.2337393258265905,-0.006182813994416807,1.9778756939533913e-16,1
2.5767892989081056,-0.007583339950082826,1.2230583952835268e-16,1
2.888941320726598,-0.01796499718808591,7.457554514878125e-17,1
3.1647740096774615,-0.01796397478777478,1.2525609643810058e-16,1
3.4188029649484757,-0.017981942291841642,3.021706889632565e-16,1
3.6510681855554994,-0.020631142737615082,4.409173189395867e-16,1
3.874415125524247,-0.021238774550129156,1.5899183162829456e-16,1
4.084285229127996,-0.021246510517600882,4.732859033036436e-16,1
4.092528541856723,-0.03585067616269463,4.000593822646785e-16,1
4.0974132783873625,-0.03507945434764864,1.4726595884558385e-16,1
4.100699371911065,-0.03408846975025504,2.986586845678565e-16,1
4.107806226431285,-0.032454215357692766,1.2050445600721516e-16,1
4.108622750211959,-0.03310150438045834,2.7709553871854e-16,1
4.113835257234123,-0.03301061793463571,1.9405965440211895e-16,1
4.124289971083387,-0.03966989485002232,1.2100525492662327e-16,1
4.140625312059409,-0.04088102804551643,3.075861977589355e-16,1
4.161013844241163,-0.06504039722041095,4.022780551188945e-16,1
4.1929623609162086,-0.10755283421291052,6.92294585516448e-16,1
4.22112691933486,-0.17426231781928253,4.686549883201547e-16,1
4.255184199410422,-0.17099291023617397,6.36835679034993e-16,1
4.2902835819084055,-0.15555158537681435,5.599314736577793e-16,1
4.324535144608767,-0.1377988212725909,1.698373255051389e-16,1
4.345892271056467,-0.11759351312552292,1.443344317519659e-16,1
4.373325814873923,-0.09189066101842697,1.0189942630189554e-16,1
4.39425098631754,-0.07142105278988849,5.793949275352055e-16,1
4.409321303691635,-0.055224153217431855,1.407593479925666e-16,1
4.406551404781609,-0.05834537687932898,1.3068453593751901e-16,1
4.395076853640556,-0.06912375425025706,2.9827713759467323e-16,1
4.378440160592718,-0.07110101248967991,2.578289626323627e-16,1
4.362424397370068,-0.07713881640405633,5.248212077376368e-16,1
4.337551906591161,-0.08770300857202463,1.751998553622847e-16,1
4.328031981809567,-0.060681727516287795,2.486739829808487e-16,1
4.331916431110324,-0.0623604497011677,6.249929335382362e-16,1
4.334784326415722,-0.06924997984799348,2.450387076568866e-16,1
4.327743449666687,-0.0673600759842233,3.818779124467819e-16,1
