emg1,emg2,emg3,label
-2.2259443473269713,0.002595301928860329,9.90197573477914e-17,close
-2.225460251417131,0.0019216866813507297,1.0736325365520105e-16,close
-2.2259395162351616,0.0025930893153594684,2.9369373667793265e-16,close
-2.2254585351028933,0.002885889888640569,6.739088200468477e-17,close
-2.225940207082182,0.002589367156302749,8.632984652555311e-17,close
-2.2259402070821825,0.0025893671563027116,9.154864401811273e-17,close
-2.226421188037474,0.0021536043738841753,3.514199651102125e-16,close
-2.226421188037474,0.0021536043738841753,3.5161431113230927e-16,close
-2.227384296384345,0.003608887222617299,3.2379487522927803e-16,close
-2.2273954872269712,0.0036057488768723453,2.623467333199707e-16,close
-2.227396872109687,0.003605376723797022,1.0580728809766827e-16,close
-2.2273898880986915,0.0036073286761796972,2.6376511487586173e-16,close
-2.227391264082285,0.0036088060184694885,1.385910842677617e-16,close
-2.228355643690275,0.0032054869960564873,3.6542078488469174e-16,close
-2.2278801810869426,0.0037611420344762976,4.269328248318857e-16,close
-2.228364277896604,0.0038525232562092926,2.6254207853963036e-16,close
-2.2288469898686696,0.003882716169049342,1.1460201429959243e-16,close
-2.229330388918748,0.00385300797278112,1.2162772808649055e-16,close
-2.2283700365376187,0.0031945023692616374,1.322683949454581e-16,close
-2.2288541204785015,0.0032311704263978,6.681875909360823e-16,close
-2.229337519304693,0.00319448779693914,4.705957741248158e-16,open
-2.2293486457741447,0.003184250086952042,4.397823824683149e-16,open
-2.2293486457741447,0.0031842500869520398,4.3995778856498437e-16,open
-2.2293486457741447,0.0031842500869527107,2.850499359978607e-16,open
-2.2298296229662546,0.0021997171934325893,1.6321980520966752e-16,open
-2.228869966530661,0.0032203556060100406,4.534277104103548e-16,open
-2.227910407315234,0.0037501271452510666,1.4952653944299485e-16,open
-2.2274297659885214,0.003593663794303536,1.1452504016150509e-16,open
-2.227429765988521,0.003593663794303312,2.7982447209939825e-16,open
-2.2269498127009517,0.003360880080742178,5.4507990202125024e-17,open
-2.226949224010977,0.003360123299979717,1.0299081994774659e-16,open
-2.2274299634503274,0.003592039422376536,1.8598177605188406e-16,open
-2.2279096740206774,0.004320141852694124,7.580384023121978e-17,open
-2.2274276555147887,0.004185397547588481,6.17475900380141e-17,open
-2.227907609155667,0.004321596745946445,9.177117728408538e-17,open
-2.2288686391093053,0.003871951703343129,7.381433167839998e-17,open
-2.2293496167878684,0.003186046559227519,8.827299314391339e-17,open
-2.2298296692908415,0.0030746234131527037,2.1452108196595188e-16,open
-2.2298213484708285,0.0030838169903287618,4.751618100231606e-16,open
-2.229821348470827,0.0030838169903289747,3.5047824128465914e-16,open
-2.2293426689841205,0.0031924366190647815,1.8490989678211575e-16,open
-2.2288646713374454,0.0032257529432484916,1.2981954434952777e-16,open
-2.227905692681308,0.002205236658423385,2.4693666247670823e-16,open
-2.2279084426575233,0.002203436158835198,1.9371499701151254e-16,open
-2.2279085406228165,0.002203586036239625,2.1356422985011923e-16,open
-2.2274285876437396,0.0019222620809227825,2.2953955504574487e-16,open
-2.227429956463123,0.001921589134773275,2.3577349865566465e-16,open
-2.227431328231862,0.0019243310555868971,1.290725551336552e-16,open
-2.227439649055833,0.0019199448310082883,2.222656404913883e-16,open
-2.22743827603636,0.0019206371394317092,9.458856606679753e-17,open
-2.226959355918316,0.002582902012613312,2.889016607585321e-16,open
-2.226959355918316,0.0025829020126133403,2.508878912972714e-16,open
-2.227439308985783,0.0028778650565700918,1.540293524173981e-16,open
-2.2279186753168703,0.0030704386111575295,1.0557862414079615e-16,open
-2.2269597038151754,0.0033556959182581363,2.1035412390096722e-16,open
-2.2269583307945706,0.0033558964613383713,3.1184003951514696e-16,open
-2.2274363283924536,0.0035876009432881132,8.441231590314464e-17,open
-2.2274363283924536,0.003587600943288078,1.064971079312356e-16,open
-2.228396680598719,0.004393843715669211,1.7334762269277703e-16,open
-2.227915011676827,0.004822431124066648,8.435722285393471e-17,open
-2.2288726122042335,0.0044249729246518795,2.7328521943260205e-16,open
-2.2293506102881393,0.004399660667464911,1.1137861300337165e-16,open
-2.229350708253648,0.004399703509499136,2.0832689602784826e-16,open
-2.229830321770869,0.004823884780443164,8.314881376877929e-17,open
-2.2303092410879235,0.004188045588684298,2.8308627535143187e-16,open
-2.2307898825034003,0.003990034398934279,9.921391148301558e-17,open
-2.2298295383152906,0.004826371735225199,8.603357440532177e-17,open
-2.229828755233788,0.00482613794176863,1.4265325541978646e-16,open
-2.228869774810387,0.004427882547883037,2.5732314496179757e-16,open
-2.229832084529204,0.0037470690399804235,1.395276943385051e-16,open
-2.2293534045460524,0.003838423304065899,7.308146172411495e-17,open
-2.2298330178427235,0.004317912005668319,1.6568354203880156e-16,open
-2.2298315478241837,0.004317423312138306,2.1818005927005918e-16,open
-2.229351836282462,0.003837640298125554,1.2888189013731122e-16,open
-2.229831790071891,0.0037469561347521674,2.340879072522013e-16,open
-2.2298317900718914,0.003746956134752089,8.598712424596387e-17,open
-2.2303100174815707,0.0028802392068270405,1.23295739753122e-16,open
-2.2298293763765544,0.0030744851081206137,3.3747089884081517e-16,open
-2.2303079575265876,0.0028818393146431854,1.306800967721359e-16,open
-2.230307957526588,0.0028818393146430865,7.28337980903669e-17,open
-2.2307866370716445,0.002588461810711743,1.593028585543536e-16,open
-2.2293466806903863,0.0031851450589152133,5.0043082568604794e-17,open
-2.2288667263889312,0.0032217513247206034,1.174650134569637e-16,open
-2.2283847084756636,0.0031866687178161114,4.3145993134434626e-16,open
-2.2283840233610523,0.0031860474279167333,2.4288605121110414e-16,open
-2.2279033821674,0.0030751504124516744,3.441387746980265e-16,open
-2.228385400036188,0.003185213993078419,1.0496755011088782e-16,open
-2.228865354337551,0.003220727457558599,3.9691180842002574e-16,open
-2.2283840233610537,0.003186047427916853,1.654605511231917e-16,open
-2.2279020054921355,0.003075798026325375,3.114694575936211e-16,open
-2.2274205764021184,0.0028826415414178468,2.3219048088633285e-16,open
-2.227898804698177,0.0022063515762897118,6.012378357982096e-17,open
-2.227897428023539,0.002207250623638522,4.870859421760173e-16,open
-2.22789742802354,0.0022072506236383137,4.628647027186586e-16,open
-2.2278967410877235,0.002206201013540424,3.3768271502841945e-16,open
-2.2278953644130843,0.002207098835776847,4.505303206428278e-16,open
-2.2274133468547124,0.0019257342643409774,1.3204010851778642e-17,open
-2.2274133468547124,0.0019257342643409904,2.275703088738115e-16,open
-2.2278939884301097,0.002204996390611134,1.9747812481093033e-16,open
-2.22837463009402,0.002356509831752233,1.7050980875812953e-16,open
-2.22885398657155,0.0024033059310992035,2.544723655485456e-16,open
-2.2293353173269983,0.0023551298127886195,2.4570040234420417e-16,open
-2.229816648038238,0.0022032321798466153,2.8927117353665494e-16,open
-2.229816647756133,0.002203232610645558,2.852328514363323e-16,open
-2.2293353167627896,0.0023551305037020007,2.7308128342636455e-16,open
-2.2293380664553952,0.0023517753617118328,8.66386960516537e-17,open
-2.229340816147992,0.0023484122149792755,2.9667100699595216e-16,open
-2.2288608620683115,0.002396446211415824,4.290730791672813e-16,open
-2.2283843388749487,0.0023459916795557723,5.716588107983137e-16,open
-2.2279050738871495,0.00219496890249543,1.558050972941709e-16,open
-2.227425717259386,0.0019195900246592745,4.858759387847368e-17,open
-2.227426502440531,0.001921161827163026,1.0778563451318506e-16,open
-2.226947921643794,0.001441780111954093,3.6885713469028223e-16,open
-2.2274307224312246,0.0019227224028271752,7.786492793971512e-17,open
-2.228392450712201,0.003184527219854913,2.673749729212966e-16,open
-2.2283924507122013,0.0031845272198549684,3.5956228235359555e-17,open
-2.228392450712201,0.0031845272198548777,8.509763392791115e-17,open
-2.228873875030136,0.0032200918467302393,1.5381197231028703e-16,open
-2.228873875030136,0.003220091846730269,1.1963978760989268e-16,open
-2.2288766168694925,0.003218049260377968,8.759652629948497e-17,open
-2.228879366846187,0.0032159852389343686,3.171007387114187e-17,close
-2.2288793668461864,0.003215985238934416,7.675015774124578e-17,close
-2.2293587333084592,0.0031791243470694645,2.1901246914020187e-16,close
-2.228878681731284,0.003215475353307066,9.974774879333022e-17,close
-2.227910009229072,0.0022028519033018175,1.0854614179371741e-16,close
-2.2279113780484554,0.0022019654481644545,2.2711720996064993e-16,close
-2.2279113780484554,0.0022019654481647134,1.4183634232825726e-16,close
-2.2269503490297,0.002586018720116763,3.7441435285597685e-16,close
-2.227428248162636,0.0028816981406016274,1.4230419591810886e-16,close
-2.227426879342623,0.0028821465972367457,1.924720646038918e-16,close
-2.2283858580855385,0.0038428035513287206,2.2433344289883024e-16,close
-2.2283858580855385,0.0038428035513287215,2.2403382947854166e-16,close
-2.2279064911647657,0.0037511245017605287,1.8431450098370731e-16,close
-2.2283865429200724,0.003843318128982447,1.0268025625902725e-16,close
-2.2283976055919723,0.003837678217712739,1.4095804673000915e-16,close
-2.2283962364909646,0.0038383611075361456,7.923488092516711e-17,close
-2.2288762880091126,0.0038681749137642824,7.479515458393865e-17,close
-2.2293558926630612,0.0031815483009618724,1.072321548295175e-16,close
-2.2293559909088767,0.003181607403656082,2.382923669713967e-16,close
-2.229835259081914,0.003070806538186776,2.055296891212299e-16,close
-2.228877648802102,0.0023967499642014007,3.492319948785401e-16,close
-2.2279192642783068,0.003069241219651697,3.009295840003868e-16,close
-2.228398630977239,0.003178865906788052,1.2339170952245608e-16,close
-2.228393795081565,0.0031745153514707303,1.565105936948358e-16,close
-2.228393795081566,0.003174515351470777,1.3962828911303823e-16,close
