emg1,emg2,emg3
0.219941,0.136852,0.156403
0.195503,0.136852,0.156403
0.571848,0.141740,0.156403
0.376344,0.141740,0.156403
0.493646,0.161290,0.175953
0.527859,0.185728,0.205279
0.371457,0.166178,0.185728
0.259042,0.156403,0.185728
0.259042,0.141740,0.185728
0.249267,0.141740,0.175953
0.669599,0.185728,0.185728
0.518084,0.229717,0.190616
0.430108,0.254154,0.195503
0.400782,0.190616,0.175953
0.415445,0.288368,0.215054
0.630499,3.186706,0.821114
1.207234,4.496579,2.258065
1.441838,4.496579,2.321603
0.850440,4.496579,1.632454
0.953079,4.261975,0.928641
1.471163,1.788856,0.596285
3.132942,2.013685,0.752688
3.504399,3.670577,0.845552
2.541544,1.617791,0.532747
1.324536,0.620723,0.278592
0.752688,0.322581,0.205279
0.552297,0.195503,0.161290
0.293255,0.156403,0.161290
0.210166,0.141740,0.161290
0.195503,0.136852,0.151515
0.180841,0.136852,0.151515
0.171065,0.131965,0.146628
0.180841,0.136852,0.151515
0.205279,0.136852,0.161290
0.180841,0.136852,0.151515
0.180841,0.131965,0.151515
0.185728,0.136852,0.151515
0.195503,0.146628,0.166178
0.185728,0.136852,0.166178
0.171065,0.141740,0.156403
0.210166,0.136852,0.156403
0.180841,0.136852,0.151515
0.190616,0.136852,0.156403
0.175953,0.136852,0.151515
0.166178,0.136852,0.161290
0.205279,0.625611,0.249267
0.268817,2.590420,0.576735
1.016618,4.496579,2.179863
1.608016,4.496579,3.010753
1.055718,4.506354,2.287390
0.537634,4.491691,1.515152
0.273705,2.082111,0.620723
0.537634,1.045943,0.342131
1.524927,1.182796,0.337243
2.350929,1.182796,0.376344
1.539589,0.654936,0.342131
1.412512,0.391007,0.224829
0.928641,0.224829,0.195503
0.449658,0.205279,0.175953
0.376344,0.156403,0.156403
0.283480,0.141740,0.156403
0.190616,0.136852,0.156403
0.175953,0.136852,0.161290
0.171065,0.136852,0.161290
0.703812,0.175953,0.180841
0.391007,0.146628,0.166178
0.278592,0.136852,0.161290
0.566960,0.161290,0.156403
0.386119,0.234604,0.180841
0.268817,0.185728,0.166178
0.200391,0.298143,0.200391
0.215054,0.562072,0.215054
0.215054,1.285435,0.303030
0.239492,1.300098,0.288368
0.254154,1.549365,0.356794
0.263930,0.679374,0.239492
0.591398,0.371457,0.210166
0.684262,2.746823,0.610948
1.089932,4.496579,2.297165
1.011730,4.501466,1.871945
0.796676,4.496579,2.096774
0.527859,3.479961,0.904203
1.461388,1.925709,0.513196
2.170088,1.959922,0.444770
1.852395,1.642229,0.439883
1.388074,0.733138,0.278592
0.713587,0.351906,0.200391
0.791789,0.278592,0.195503
0.669599,0.215054,0.161290
0.386119,0.171065,0.156403
0.317693,0.180841,0.156403
0.244379,0.161290,0.156403
0.195503,0.146628,0.156403
0.205279,0.136852,0.151515
0.175953,0.146628,0.151515
0.200391,0.141740,0.151515
0.175953,0.131965,0.156403
0.215054,0.131965,0.156403
0.195503,0.131965,0.166178
0.175953,0.131965,0.161290
0.190616,0.131965,0.166178
0.180841,0.131965,0.166178
0.161290,0.131965,0.161290
0.190616,0.180841,0.166178
0.615836,2.512219,0.913978
1.153470,4.501466,2.086999
0.830890,4.496579,2.038123
0.522972,4.159335,1.168133
0.469208,1.676442,0.522972
1.466276,1.173021,0.342131
1.896383,1.153470,0.312805
2.170088,1.148583,0.351906
1.622678,0.728250,0.239492
0.782014,0.337243,0.180841
0.488759,0.288368,0.161290
0.307918,0.205279,0.156403
0.263930,0.156403,0.156403
0.347019,0.156403,0.151515
0.278592,0.151515,0.151515
0.239492,0.141740,0.151515
0.273705,0.136852,0.151515
0.190616,0.141740,0.156403
0.180841,0.136852,0.156403
0.156403,0.151515,0.151515
0.156403,0.141740,0.151515
0.215054,0.136852,0.156403
0.180841,0.131965,0.156403
0.185728,0.136852,0.156403
0.166178,0.136852,0.151515
0.151515,0.131965,0.151515
0.234604,1.280547,0.391007
0.410557,4.037146,1.857283
0.747801,4.496579,2.634409
0.664712,4.501466,2.082111
0.645161,4.496579,1.779081
0.371457,3.582600,0.938416
0.933529,1.383187,0.478983
1.202346,1.285435,0.381232
2.003910,1.485826,0.332356
1.994135,0.845552,0.259042
1.436950,0.659824,0.205279
0.933529,0.459433,0.171065
0.620723,0.312805,0.156403
0.439883,0.205279,0.151515
0.337243,0.219941,0.161290
0.298143,0.171065,0.166178
0.263930,0.161290,0.156403
0.249267,0.146628,0.156403
0.259042,0.166178,0.156403
0.234604,0.146628,0.151515
0.215054,0.141740,0.156403
0.239492,0.136852,0.151515
0.210166,0.151515,0.166178
0.215054,0.141740,0.156403
0.254154,0.136852,0.156403
0.234604,0.659824,0.327468
0.718475,4.496579,1.891496
0.972630,4.501466,2.781036
0.689150,4.496579,1.671554
0.713587,4.496579,1.593353
0.664712,4.486804,1.251222
0.356794,1.915934,0.645161
0.762463,0.791789,0.381232
1.837732,1.001955,0.347019
2.126100,1.226784,0.386119
2.380254,1.114370,0.317693
1.241447,0.606061,0.215054
0.620723,0.342131,0.180841
0.498534,0.249267,0.166178
0.327468,0.200391,0.156403
0.268817,0.156403,0.156403
0.219941,0.141740,0.151515
0.229717,0.151515,0.156403
0.205279,0.136852,0.161290
0.215054,0.156403,0.156403
0.200391,0.141740,0.151515
0.205279,0.136852,0.151515
0.175953,0.136852,0.156403
0.229717,0.669599,0.298143
0.312805,3.108504,0.840665
1.011730,4.496579,1.871945
0.913978,4.501466,1.749756
0.694037,4.496579,1.476051
0.635386,4.496579,0.928641
0.361681,2.121212,0.469208
0.782014,1.187683,0.317693
1.769306,1.026393,0.254154
1.779081,1.006843,0.322581
1.583578,0.684262,0.273705
