emg1,emg2,emg3
0.542522,0.713587,1.275660
0.434995,0.420332,0.576735
0.464321,0.224829,0.293255
0.757576,0.175953,0.200391
0.874878,0.161290,0.175953
0.879765,0.141740,0.161290
0.762463,0.131965,0.156403
0.669599,0.131965,0.156403
0.464321,0.156403,0.156403
0.410557,0.596285,0.185728
0.283480,1.202346,0.195503
0.303030,2.458456,0.503421
0.469208,1.686217,0.293255
0.303030,1.109482,0.210166
0.263930,0.508309,0.175953
0.522972,0.303030,0.161290
1.314761,0.200391,0.171065
1.187683,0.175953,0.166178
0.733138,0.146628,0.161290
0.591398,0.136852,0.156403
0.410557,0.474096,0.156403
0.268817,2.067449,0.317693
0.366569,2.399804,0.386119
0.703812,1.813294,0.273705
0.513196,1.329423,0.229717
0.361681,0.532747,0.175953
0.596285,0.278592,0.175953
0.869990,0.185728,0.171065
0.723363,0.151515,0.161290
0.454545,0.136852,0.156403
0.796676,0.136852,0.156403
0.576735,0.131965,0.146628
0.430108,0.131965,0.156403
0.283480,1.451613,0.195503
0.342131,3.313783,0.322581
0.332356,2.072336,0.273705
0.293255,1.070381,0.195503
0.606061,0.444770,0.171065
0.791789,0.259042,0.166178
0.992180,0.190616,0.161290
1.358749,0.161290,0.166178
0.928641,0.141740,0.161290
0.752688,0.131965,0.156403
0.601173,0.131965,0.156403
0.400782,0.625611,0.175953
0.273705,1.114370,0.254154
0.249267,2.062561,0.454545
0.386119,1.446725,0.298143
0.263930,0.742913,0.195503
0.566960,0.386119,0.175953
0.694037,0.229717,0.166178
1.089932,0.195503,0.171065
0.948192,0.156403,0.161290
0.762463,0.136852,0.156403
0.811339,0.136852,0.156403
0.821114,0.131965,0.156403
0.381232,1.524927,0.259042
0.273705,4.491691,0.571848
0.298143,4.222874,0.547410
0.366569,1.510264,0.288368
0.356794,0.586510,0.200391
0.249267,0.278592,0.166178
1.104594,0.200391,0.190616
1.055718,0.156403,0.171065
0.928641,0.141740,0.161290
0.664712,0.136852,0.161290
0.777126,0.131965,0.156403
0.420332,1.011730,0.229717
0.303030,1.798631,0.454545
0.366569,2.614858,0.464321
0.351906,1.583578,0.278592
0.669599,0.620723,0.195503
1.339198,0.303030,0.185728
1.016618,0.200391,0.166178
1.353861,0.151515,0.161290
1.192571,0.136852,0.156403
0.972630,0.136852,0.156403
0.909091,0.131965,0.156403
0.713587,0.141740,0.156403
0.366569,2.223851,0.342131
0.307918,3.763441,0.586510
0.459433,2.986315,0.405670
0.342131,1.598240,0.254154
0.430108,0.620723,0.185728
0.728250,0.298143,0.166178
0.928641,0.190616,0.166178
0.835777,0.151515,0.161290
0.865103,0.141740,0.156403
