emg1,emg2,emg3
0.161290,1.891496,0.420332
0.161290,1.270772,0.288368
0.146628,0.689150,0.200391
0.156403,0.376344,0.166178
1.432063,0.459433,0.249267
1.554252,0.542522,0.229717
1.490714,0.400782,0.205279
0.816227,0.229717,0.171065
0.366569,0.166178,0.156403
0.215054,0.146628,0.151515
0.166178,0.136852,0.151515
0.151515,0.131965,0.151515
0.146628,0.131965,0.151515
0.141740,0.131965,0.151515
0.141740,0.136852,0.151515
0.141740,0.131965,0.151515
0.146628,0.131965,0.146628
0.141740,0.131965,0.151515
0.146628,0.131965,0.151515
0.136852,0.131965,0.151515
0.141740,0.136852,0.151515
0.136852,0.127077,0.146628
0.141740,0.131965,0.151515
0.141740,0.136852,0.151515
0.156403,0.156403,0.156403
0.146628,0.146628,0.156403
0.141740,0.136852,0.141740
0.141740,0.136852,0.146628
0.146628,0.131965,0.151515
0.151515,0.962854,0.249267
0.347019,2.414467,0.596285
0.488759,4.491691,1.251222
0.434995,4.491691,0.801564
0.268817,2.414467,0.464321
0.180841,1.055718,0.278592
0.205279,0.566960,0.195503
0.791789,0.576735,0.195503
1.094819,0.361681,0.171065
1.036168,0.376344,0.185728
1.226784,0.293255,0.166178
0.953079,0.254154,0.156403
0.527859,0.200391,0.156403
0.366569,0.151515,0.151515
0.215054,0.141740,0.151515
0.166178,0.131965,0.151515
0.151515,0.136852,0.151515
0.146628,0.131965,0.156403
0.141740,0.131965,0.151515
0.141740,0.131965,0.151515
0.146628,0.131965,0.151515
0.146628,0.131965,0.146628
0.146628,0.131965,0.151515
0.141740,0.136852,0.151515
0.141740,0.136852,0.151515
0.141740,0.131965,0.151515
0.141740,0.136852,0.151515
0.156403,0.474096,0.205279
0.342131,3.826979,0.684262
0.420332,4.491691,1.148583
0.351906,3.484848,0.889541
0.244379,1.593353,0.420332
0.175953,0.938416,0.263930
0.151515,0.430108,0.190616
1.236559,0.415445,0.200391
1.378299,0.498534,0.205279
1.871945,0.405670,0.185728
1.089932,0.283480,0.171065
0.840665,0.224829,0.156403
0.513196,0.171065,0.151515
0.268817,0.156403,0.151515
0.185728,0.141740,0.156403
0.190616,0.136852,0.151515
0.156403,0.131965,0.151515
0.141740,0.136852,0.146628
0.146628,0.131965,0.151515
0.141740,0.136852,0.151515
0.136852,0.131965,0.146628
0.141740,0.131965,0.151515
