emg1,emg2,emg3
0.259042,0.131965,0.151515
0.185728,0.136852,0.146628
0.185728,0.136852,0.146628
0.229717,0.136852,0.146628
0.229717,0.141740,0.171065
0.268817,0.254154,0.273705
0.322581,0.322581,0.307918
0.278592,0.229717,0.224829
0.219941,0.175953,0.175953
0.185728,0.141740,0.156403
0.195503,0.136852,0.156403
0.249267,0.131965,0.146628
0.259042,0.141740,0.146628
0.254154,0.131965,0.151515
0.205279,0.131965,0.151515
0.171065,0.131965,0.151515
0.175953,0.131965,0.146628
0.161290,0.131965,0.156403
0.200391,0.136852,0.146628
0.205279,0.136852,0.151515
0.283480,0.151515,0.156403
0.542522,0.298143,0.400782
0.620723,0.293255,0.366569
0.469208,0.259042,0.239492
0.283480,0.171065,0.175953
0.239492,0.146628,0.161290
0.371457,0.141740,0.156403
0.518084,0.141740,0.161290
0.371457,0.146628,0.156403
0.312805,0.136852,0.146628
0.278592,0.136852,0.156403
0.200391,0.131965,0.146628
0.263930,0.136852,0.146628
0.185728,0.131965,0.146628
0.180841,0.131965,0.146628
0.190616,0.136852,0.151515
0.239492,0.146628,0.156403
0.689150,0.371457,0.434995
0.537634,0.342131,0.376344
0.596285,0.249267,0.234604
0.337243,0.171065,0.175953
0.259042,0.146628,0.161290
0.566960,0.141740,0.151515
0.615836,0.171065,0.156403
0.552297,0.146628,0.151515
0.386119,0.141740,0.151515
0.391007,0.131965,0.146628
0.259042,0.131965,0.146628
0.288368,0.131965,0.151515
0.229717,0.127077,0.146628
0.312805,0.136852,0.146628
0.234604,0.131965,0.146628
0.366569,0.224829,0.205279
0.708700,0.615836,0.508309
0.830890,0.322581,0.342131
0.474096,0.195503,0.215054
0.317693,0.156403,0.171065
0.542522,0.151515,0.156403
0.840665,0.151515,0.161290
1.173021,0.166178,0.156403
2.785924,0.180841,0.156403
1.353861,0.156403,0.156403
0.694037,0.141740,0.146628
0.527859,0.136852,0.151515
0.576735,0.131965,0.146628
0.581623,0.136852,0.146628
0.586510,0.127077,0.151515
0.532747,0.131965,0.146628
0.669599,0.215054,0.376344
0.459433,0.522972,1.705767
0.752688,1.324536,2.297165
0.654936,0.562072,0.948192
0.562072,0.273705,0.415445
0.498534,0.180841,0.239492
0.835777,0.156403,0.180841
1.676442,0.156403,0.161290
1.578690,0.156403,0.151515
0.850440,0.136852,0.146628
0.733138,0.136852,0.146628
0.503421,0.131965,0.151515
0.620723,0.131965,0.151515
0.332356,0.131965,0.151515
0.518084,0.136852,0.151515
0.386119,0.131965,0.146628
0.522972,0.215054,0.464321
0.576735,1.045943,1.871945
0.645161,1.515152,1.852395
0.434995,0.615836,0.738025
0.400782,0.288368,0.342131
0.332356,0.185728,0.215054
0.801564,0.151515,0.171065
0.997067,0.146628,0.161290
